stop_id,stop_name,stop_lat,stop_lon
2951,85 ST@CRESPI BD,25.869733,-80.125367
2950,85 ST@HAWTHORNE AV,25.869683,-80.127193
2952,85 ST@HARDING AV,25.869867,-80.122674
2955,MT SINAI HOSPITAL@GUMENICK BLDG,25.811997,-80.140529
2954,85 ST@CRESPI BLVD,25.869877,-80.125508
1829,NW 25 ST@NW 84 AV,25.796967,-80.332274
1827,NW 25 ST@NW 79 AV,25.796981,-80.325664
1828,NW 25 ST@NW 82 AV,25.796983,-80.328504
2940,73 ST@BYRON AV,25.858241,-80.123488
2944,77 ST@CARLYLE AV,25.862183,-80.124514
2943,77 ST@ABBOTT AV,25.862321,-80.122802
2942,77 ST@COLLINS AV,25.862294,-80.121509
2948,77 ST@CARLYLE AV,25.862049,-80.124342
2947,77 ST@TATUM WATERWAY DR,25.861967,-80.12615
2946,77 ST@TATUM WATERWAY DR,25.862056,-80.127047
2945,77 ST@DICKENS AV,25.862115,-80.125715
2949,77 ST@ABBOTT AV,25.862109,-80.122721
1843,NW 25 ST@NW 82 AV,25.796784,-80.329312
1844,NW 25 ST@NW 79 AV,25.796763,-80.324622
1841,NW 25 ST@NW 87 AV,25.796741,-80.336125
1842,NW 25 ST@NW 84 AV,25.796761,-80.332694
526,NW 183 ST@NW 7 AV,25.942309,-80.213527
1836,NW 25 ST@NW 102 PL,25.796923,-80.362563
1837,NW 25 ST@NW 102 PL,25.796743,-80.362424
8904,NE 125 ST@NE 5 AV,25.890299,-80.188148
8909,NE 125 ST@N MIAMI AV,25.889811,-80.198191
8920,NW 125 ST@NW 16 AV,25.888664,-80.224783
8912,NW 125 ST@NW 4 AV,25.889515,-80.205052
8913,NW 125 ST@NW 5 AV,25.889432,-80.206625
8910,NW 125 ST@NW 1 AV,25.889709,-80.200517
8911,NW 125 ST@NW 2 AV,25.889624,-80.202468
